rumour ; слух ; факт ; знание ; fact ; knowledge ; Ходят слухи. ; There are rumours. ; ˈruːmər

run ; бежать/работать (механизм) ; стоять ; останавливаться ; stand ; stop ; Он бежал быстро. ; He ran fast. ; rʌn

run after ; бежать за/преследовать ; избегать ; стоять ; avoid ; stand ; Он бежал за собакой. ; He ran after the dog. ; rʌn ˈɑːftər

run away ; убегать ; возвращаться ; стоять ; return ; stand ; Он убежал из дома. ; He ran away from home. ; rʌn əˈweɪ

runner ; бегун ; зритель ; ходок ; spectator ; walker ; Он — быстрый бегун. ; He is a fast runner. ; ˈrʌnər

running ; бег/бегущий ; ходьба ; стояние ; walking ; standing ; Бег — его хобби. ; Running is his hobby. ; ˈrʌnɪŋ

run out ; заканчиваться ; начинаться ; добавлять ; start ; add ; У нас закончился хлеб. ; We ran out of bread. ; rʌn aʊt

run over ; переехать/повторять ; пропускать ; игнорировать ; skip ; ignore ; Машина переехала собаку. ; The car ran over the dog. ; rʌn ˈoʊvər

run through ; пробегаться по/тратить ; сохранять ; читать внимательно ; save ; read carefully ; Пробегись по тексту. ; Run through the text. ; rʌn θruː

rural ; сельский ; городской ; индустриальный ; urban ; industrial ; Он живет в сельской местности. ; He lives in a rural area. ; ˈrʊərəl

rush ; спешка/торопиться ; медлительность ; отдых ; slowness ; rest ; У нас была спешка. ; We were in a rush. ; rʌʃ

sack ; мешок/увольнять ; коробка ; нанимать ; box ; hire ; Он был уволен. ; He got the sack. ; sæk

sad ; грустный ; счастливый ; веселый ; happy ; cheerful ; Он был грустным. ; He was sad. ; sæd

sadly ; грустно ; счастливо ; весело ; happily ; cheerfully ; Он грустно посмотрел. ; He looked sadly. ; ˈsædli

sadness ; грусть ; радость ; веселье ; joy ; fun ; Грусть наполнила его сердце. ; Sadness filled his heart. ; ˈsædnɪs

safe ; безопасный/сейф ; опасный ; рискованный ; dangerous ; risky ; Это безопасное место. ; It is a safe place. ; seɪf

safely ; безопасно ; опасно ; рискованно ; dangerously ; riskily ; Он благополучно прибыл. ; He arrived safely. ; ˈseɪfli

safety ; безопасность ; опасность ; риск ; danger ; risk ; Мы заботимся о безопасности. ; We care about safety. ; ˈseɪfti

sail ; парус/плыть ; стоять ; тонуть ; stand ; sink ; Мы плыли на лодке. ; We went for a sail in a boat. ; seɪl

sailing ; парусный спорт/плавание ; ходьба ; стояние ; walking ; standing ; Парусный спорт — его хобби. ; Sailing is his hobby. ; ˈseɪlɪŋ

sailor ; моряк ; капитан ; пассажир ; captain ; passenger ; Он — опытный моряк. ; He is an experienced sailor. ; ˈseɪlər

salad ; салат ; суп ; мясо ; soup ; meat ; Я заказал салат. ; I ordered a salad. ; ˈsæləd

salary ; зарплата ; долг ; трата ; debt ; expenditure ; У него высокая зарплата. ; He has a high salary. ; ˈsæləri

sale ; продажа/распродажа ; покупка ; дарение ; purchase ; giving ; Нас ждет большая распродажа. ; There is a big sale. ; seɪl

salt ; соль ; сахар ; перец ; sugar ; pepper ; Добавь соль. ; Add salt. ; sɔːlt

salty ; соленый ; сладкий ; пресный ; sweet ; fresh ; Суп слишком соленый. ; The soup is too salty. ; ˈsɔːlti

same ; такой же/тот же ; другой ; разный ; other ; different ; У нас одна и та же книга. ; We have the same book. ; seɪm

sample ; образец/пример ; целое ; все ; whole ; all ; Он взял образец. ; He took a sample. ; ˈsɑːmpəl

sand ; песок ; вода ; камень ; water ; stone ; Мы играли на песке. ; We played on the sand. ; sænd

satisfaction ; удовлетворение ; неудовлетворенность ; разочарование ; dissatisfaction ; disappointment ; Я получил удовлетворение. ; I got satisfaction. ; ˌsætɪsˈfækʃən

satisfied ; удовлетворенный ; недовольный ; разочарованный ; dissatisfied ; disappointed ; Он удовлетворен результатом. ; He is satisfied with the result. ; ˈsætɪsfaɪd

satisfy ; удовлетворять ; разочаровывать ; игнорировать ; disappoint ; ignore ; Это удовлетворяет нашим требованиям. ; It satisfies our requirements. ; ˈsætɪsfaɪ

satisfying ; удовлетворяющий ; разочаровывающий ; раздражающий ; disappointing ; annoying ; Это удовлетворяющая работа. ; It is a satisfying job. ; ˈsætɪsfaɪɪŋ

Saturday ; суббота ; пятница ; воскресенье ; Friday ; Sunday ; Мы встретимся в субботу. ; We will meet on Saturday. ; ˈsætərdeɪ

sauce ; соус ; вода ; хлеб ; water ; bread ; Он добавил соус. ; He added sauce. ; sɔːs

save ; спасать/копить ; тратить ; терять ; spend ; lose ; Он спас ребенка. ; He saved the child. ; seɪv

saving ; экономия/сбережения ; трата ; долг ; spending ; debt ; У нас большие сбережения. ; We have large savings. ; ˈseɪvɪŋ

say ; говорить/сказать ; молчать ; писать ; be silent ; write ; Он сказал мне правду. ; He told me the truth. ; seɪ
